raw_text,cyber attack
"Ransomware and DDoS is on the Rise: Tips for Distance Learning in 2021 The holidays have come and gone, and students returned to the virtual classroom. But according to the FBI, cyberattacks are likely to disrupt online learning in the new year. As of December 2020, the FBI, Cybersecurity and Infrastructure Security Agency (CISA), and […]
The post Ransomware and DDoS is on the Rise: Tips for Distance Learning in 2021 (https://www.mcafee.com/blogs/consumer/consumer-threat-notices/ransomware-and-ddos-is-on-the-rise-tips-for-distance-learning-in-2021/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",1
"Clop Raid: A Big Win in the War on Ransomware?
https://threatpost.com/clop-raid-big-win-war-ransomware/167036/

Cops arrest six, seize cars and cash in splashy raid, and experts are applauding.",1
"It is near-certain the need for security across the enterprise will never cease – only increase if year-over-year trends are any indication. We constantly see headlines with repetitive buzzwords and phrases calling attention to the complexity of today’s security operations center (SOC) with calls to action to reimagine and modernize the SOC. We’re no different here at McAfee […]
The post SOC Health Check: Prescribing XDR for Enterprises  (https://www.mcafee.com/blogs/other-blogs/executive-perspectives/soc-health-check-prescribing-xdr-for-enterprises%E2%80%AF/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",0
Cisco says its AI crystal ball can predict network errors Now all we need is a model to predict where and when and how this will be used,0
"Affected by a Data Breach? Here Are Security Steps You Should Take We share personal information with companies for multiple reasons: to pay for takeout at our favorite restaurant, to check into a hotel, or to collect rewards at the local coffee shop.  While using a credit card is convenient, it actually gives away more […]
The post Affected by a Data Breach? Here Are Security Steps You Should Take (https://www.mcafee.com/blogs/consumer/consumer-threat-notices/data-breach-security-steps/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",0
"S3 Ep28.5: Hacking back – is attack an acceptable form of defence? [Podcast]
https://nakedsecurity.sophos.com/2021/04/16/s3-ep28-5-hacking-back-is-attack-an-acceptable-form-of-defence-podcast/

Listen now - and have your say on this divisive issue in our comments!",1
"The human race commonly fears what it doesn’t understand.  In a time of war, this fear is even greater if one side understands a weapon or technology that the other side does not.  There is a constant war which plagues cybersecurity; perhaps not only in cybersecurity, but in the world all around us is a […]
The post Hacking Proprietary Protocols with Sharks and Pandas (https://www.mcafee.com/blogs/enterprise/security-operations/hacking-proprietary-protocols-with-sharks-and-pandas/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",0
"Mom & Daughter Duo Hack Homecoming Crown
https://threatpost.com/mom-daughter-duo-hack-homecoming-crown/164829/

A Florida high-school student faces jail time for rigging her school's Homecoming Queen election.",1
"Seeking Reconnection: Internet Usage and the Return to Travel
https://www.mcafee.com/blogs/consumer/consumer-threat-reports/seeking-reconnection-internet-usage-and-the-return-to-travel/",0
"Search crimes – how the Gootkit gang poisons Google searches
https://nakedsecurity.sophos.com/2021/03/02/search-crimes-how-the-gootkit-gang-poisons-google-searches/

When a search result looks too good to be true - it IS too good to be true!",0
"Lemon Duck Cryptojacking Botnet Changes Up Tactics
https://threatpost.com/lemon-duck-cryptojacking-botnet-tactics/165986/

The sophisticated threat is targeting Microsoft Exchange servers via ProxyLogon in a wave of fresh attacks against North American targets.",1
"Cyber-Insurance Fuels Ransomware Payment Surge
https://threatpost.com/cyber-insurance-ransomware-payments/166580/

Companies relying on their cyber-insurance policies to pay off ransomware criminals are being blamed for a recent uptick in ransomware attacks.",1
"$4,000 COVID-19 ‘Relief Checks’ Cloak Dridex Malware
https://threatpost.com/covid-19-relief-checks-dridex-malware/164853/

The American Rescue Act is the latest zeitgeisty lure being circulated in an email campaign.",1
"Serious Security: Webshells explained in the aftermath of HAFNIUM attacks
https://nakedsecurity.sophos.com/2021/03/09/serious-security-webshells-explained-in-the-aftermath-of-hafnium-attacks/

Webshells explained, with some (safe) examples you can try at home if you want to learn more.",1
"How much of the global economy is managed from a home network these days? Or, more importantly, what percentage of your company’s most sensitive data passes through employee home networks right now? If you’re like me, working from a home office, you can’t help but think about all of the cybersecurity tradeoffs that accompanied the […]
The post Transforming to a Predictive Cyber Defense (https://www.mcafee.com/blogs/enterprise/transforming-to-a-predictive-cyber-defense/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",0
"Building SIEM for Today’s Threat Landscape
https://threatpost.com/building-siem-threat-landscape/166390/

Sivan Tehila, cybersecurity strategist at Perimeter 81, discusses the elements involved in creating a modern SIEM strategy for remote work and cloud-everything.",0
"Microsoft Exchange Zero-Day Attackers Spy on U.S. Targets
https://threatpost.com/microsoft-exchange-zero-day-attackers-spy/164438/

Full dumps of email boxes, lateral movement and backdoors characterize sophisticated attacks by a Chinese APT - while more incidents spread like wildfire.",1
China wants its youth to stop giving livestreamers money Internet regulator puts a few practices in place – including viewing curfews and bans on tips,0
"Cisco fixes highly critical vulnerabilities in IOS XE Software Cisco has patched three critical vulnerabilities affecting components in its IOS XE internetworking operating system powering routers and wireless controllers, or products running with a specific configuration.",0
"Embryology Data Breach Follows Fertility Clinic Ransomware Hit
https://threatpost.com/embryology-data-breach-fertility-clinic-ransomware/167087/

Approximately 38,000 of RBA's customers had their embryology data stolen by a ransomware gang.",1
"How a Group of McAfee Team Members Helped Change the Lives of Critically Ill Children
https://www.mcafee.com/blogs/other-blogs/life-at-mcafee/how-a-group-of-mcafee-team-members-helped-change-the-lives-of-critically-ill-children/",0
"Magecart Goes Server-Side in Latest Tactics Changeup
https://threatpost.com/magecart-server-side-itactics-changeup/166242/

The latest Magecart iteration is finding success with a new PHP web shell skimmer.",1
"Shortcuts aren’t always the fastest or safest route from Point A to Point B. Providing faster “direct to cloud” access for your users to critical applications and cloud services can certainly improve productivity and reduce costs, but cutting corners on security can come with huge consequences. The Secure Access Service Edge (SASE) framework shows how […]
The post The Fastest Route to SASE (https://www.mcafee.com/blogs/enterprise/cloud-security/title-the-fastest-route-to-sase/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",0
"Ransomware and DDoS is on the Rise: Tips for Distance Learning in 2021
https://www.mcafee.com/blogs/consumer/consumer-threat-notices/ransomware-and-ddos-is-on-the-rise-tips-for-distance-learning-in-2021/",1
"True Security Requires a Holistic Approach Driving along the coast, I sometimes wonder what makes a boat reliably float. After all, a leak can sometimes cripple even the largest vessel. This seems to me like a fitting metaphor for our digital lives: there is a sea of potential danger around us, and always the chance […]
The post True Security Requires a Holistic Approach (https://www.mcafee.com/blogs/consumer/true-security-requires-a-holistic-approach/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",0
"Fraud Ring Lauders Money Via Fake Charity Donations
https://threatpost.com/fraud-lauders-money-charity-donations/165138/

The Cart Crasher gang is testing stolen payment cards while cleaning ill-gotten funds.",0
Dockershim deprecated with release of Kubernetes 1.24 Docker container runtime will no longer ship by default with K8s,0
"National Surveillance Camera Rollout Roils Privacy Activists
https://threatpost.com/camera-roll-out-roils-privacy-activists/164502/

TALON, a network of smart, connected security cameras developed by the Atlanta-based startup and installed by law enforcement around the country, raises surveillance-related privacy concerns.",0
"S3 Ep26: Apple 0-day, crypto vulnerabilities and PHP backdoor [Podcast]
https://nakedsecurity.sophos.com/2021/04/01/s3-ep26-apple-0-day-crypto-vulnerabilities-and-php-backdoor-podcast/

Latest episode - listen now!",1
"Ryuk Ransomware: Now with Worming Self-Propagation
https://threatpost.com/ryuk-ransomware-worming-self-propagation/164412/

The Ryuk scourge has a new trick in its arsenal: Self-replication via SMB shares and port scanning.",1
"Microsoft, FireEye Unmask More Malware Linked to SolarWinds Attackers
https://threatpost.com/microsoft-fireeye-malware-solarwinds/164512/

Researchers with Microsoft and FireEye found three new malware families, which they said are used by the threat group behind the SolarWinds attack.",1
"How confidential are your calls? This iPhone app shared them with everyone
https://nakedsecurity.sophos.com/2021/03/11/how-confidential-are-your-calls-this-iphone-app-shared-them-with-everyone/

Caveat utilitor! Caveat emptor! Caveat programmator!",0
"Latvian woman charged with writing malware for the Trickbot Group
https://nakedsecurity.sophos.com/2021/06/07/latvian-woman-charged-with-writing-malware-for-the-trickbot-group/

Looking for contract programming work? You might be surprised at what's on offer out there.",1
"Google Play Harbors Malware-Laced Apps Delivering Spy Trojans
https://threatpost.com/google-play-malware-spy-trojans/164601/

A never-before-seen malware-dropper, Clast82, fetches the AlienBot and MRAT malware in a savvy Google Play campaign aimed at Android users.",1
"EventBuilder misconfiguration exposes Microsoft event registrant data Personal details of registrants to virtual events available through the EventBuilder platform have stayed accessible over the public internet, open to indexing by various engines.",0
"Miles Wide & Feet Deep Visibility of Carbanak+FIN7
https://www.mcafee.com/blogs/enterprise/security-operations/miles-wide-feet-deep-visibility-of-carbanakfin7/",0
GitHub to require two factor authentication for code contributors by late 2023 Code locker has figured out it's a giant honeypot for miscreants planning supply chain attacks,0
"Microsoft Offers Up To $30K For Teams Bugs
https://threatpost.com/microsoft-30k-teams-bugs/165037/

A bug-bounty program launched for the Teams desktop videoconferencing and collaboration application has big payouts for finding security holes.",0
"Digital Spring Cleaning: Seven Steps for Faster, Safer Devices
https://www.mcafee.com/blogs/consumer/digital-spring-cleaning-seven-steps-for-faster-safer-devices/",0
"Critical Security Hole Can Knock Smart Meters Offline
https://threatpost.com/critical-security-smart-meter-offline/164753/

Unpatched Schneider Electric PowerLogic ION/PM smart meters are open to dangerous attacks.",0
"‘An0m’ Encrypted-Chat Sting Leads to Arrest of 800
https://threatpost.com/an0m-encrypted-chat-sting-arrest-800/166716/

The FBI and Australian law enforcement set up the encrypted chat service and ran it for over 3 years, seizing weapons, drugs and over $48m in cash.",0
"DoJ Charges Rhode Island Woman in Phishing Scheme Against Politicians
https://threatpost.com/doj-woman-phishing-politicians/166594/

Diana Lebeau allegedly tried to trick candidates for public office and related individuals into giving up account credentials by impersonating trusted associates and the Microsoft security team.",1
"Fake Google reCAPTCHA Phishing Attack Swipes Office 365 Passwords
https://threatpost.com/google-recaptcha-phishing-office-365/164566/

A phishing attack targeting Microsoft users leverages a bogus Google reCAPTCHA system.",1
Alibaba opens up code for federated learning platform Claims FederatedScope is easy to use and keeps training data private,0
"How to Tell if an Online Casino is Safe
https://www.ehacking.net/2021/02/how-to-tell-if-an-online-casino-is-safe.html

Before the UK government established the Gambling Commission in 2005, online gambling was generally unregulated. Sure, Curacao and Malta had regulatory agencies at the time but not many casinos paid attention to them. Online casinos operated according to their terms. Some businesses would offer rigged games. Others held onto players’ money for no reason and […]
The post How to Tell if an Online Casino is Safe (https://www.ehacking.net/2021/02/how-to-tell-if-an-online-casino-is-safe.html) appeared first on Ehacking (https://www.ehacking.net/).",0
"Threat Actors Use Google Docs to Host Phishing Attacks
https://threatpost.com/google-docs-host-attack/166998/

Exploit in the widely used document service leveraged to send malicious links that appear legitimate but actually steal victims credentials.",1
"The Connected Lives of Babies: Protecting The First Footprints in the Digital World, Part One A baby can leave their first footprints internet even before they’re born. The fact is that children start creating an identity online before they even put a little pinky on a device, let alone come home for the first time. […]
The post The Connected Lives of Babies: Protecting First Footprints in the Digital World, Part 1 (https://www.mcafee.com/blogs/consumer/the-connected-lives-of-babies-protecting-first-footprints-in-the-digital-world-part-1/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",0
"Fiserv Forgets to Buy Domain It Used as System Default
https://threatpost.com/fiserv-forgets-to-buy-domain-it-used-as-system-default/164903/

Fintech security provider Fiserv acknowledges it used unregistered domain as default email.",0
"Are Virtual Machines the New Gold for Cyber Criminals?
https://www.mcafee.com/blogs/other-blogs/mcafee-labs/are-virtual-machines-the-new-gold-for-cyber-criminals/",0
"Give CISOs a Shot – They Deserve It
https://www.mcafee.com/blogs/other-blogs/executive-perspectives/give-cisos-a-shot-they-deserve-it/",0
"Elon Musk wants to take Twitter public again 'within 3 years' Tesla chief courts private equity with promises of future IPO, says report",0
"Active Exploits Hit WordPress Sites Vulnerable to Thrive Themes Flaws
https://threatpost.com/active-exploits-wordpress-sites-thrive-themes/165013/

Thrive Themes has recently patched vulnerabilities in its Wordpress plugins and legacy Themes - but attackers are targeting those who haven't yet applied security updates.",0
Biden deal with ISPs: Low to no cost internet for 40% of US $30 plans from ISPs and 'up to' $30 monthly credit means free internet for some,0
"Every day, new apps are developed to solve problems and create efficiency in individuals’ lives.  Employees are continually experimenting with new apps to enhance productivity and simplify complex matters. When in a pinch, using DropBox to share large files or an online PDF editor for quick modifications are commonalities among employees. However, these apps, although useful, may not be sanctioned or observable by an IT department. The rapid adoption of […]
The post 3 Reasons Why Connected Apps are Critical to Enterprise Security (https://www.mcafee.com/blogs/enterprise/cloud-security/3-reasons-why-connected-apps-are-critical-to-enterprise-security/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",0
"New Year, New Digital You: Consumer Security Findings from McAfee’s Latest Report  2020 was a year unlike any other. We transitioned from the corporate office to the home office, participated in distance learning, and figured out how to communicate with one another from afar. We sought out new forms of entertainment by streaming countless movies and TV […]
The post New Year, New Digital You: Consumer Security Findings from McAfee’s Latest Report (https://www.mcafee.com/blogs/consumer/consumer-threat-notices/new-year-new-digital-you-consumer-security-findings-from-mcafees-latest-report/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",0
"Even as the internet kept us connected with family and friends during the pandemic, people remain understandably eager to reconnect in person as vaccines roll out and restrictions ease. In fact, people are making travel plans accordingly. Nearly two-thirds (64%) of people worldwide said that they’re planning to travel for leisure this year. And, as always, they’re bringing their devices with them.  These are a few of the top-line findings from […]
The post Seeking Reconnection: Internet Usage and the Return to Travel (https://www.mcafee.com/blogs/consumer/consumer-threat-reports/seeking-reconnection-internet-usage-and-the-return-to-travel/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",0
"Microsoft Gets Second Shot at Banning hiQ from Scraping LinkedIn User Data
https://threatpost.com/court-linkedin-data-scraping/166927/

Decision throws out previous ruling in favor of hiQ Labs that prevented Microsoft’s business networking platform to forbid the company from harvesting public info from user profiles.",0
"With so many of us relying on the internet in ways we simply haven’t before, it follows that a safer internet is more important than ever before too.   June marks Internet Safety Month, a time where we can look back at the past year and realize that the internet was more than just a coping mechanism during the pandemic, it evolved […]
The post A Safer Internet for You, Your Family, and Others Too (https://www.mcafee.com/blogs/consumer/consumer-cyber-awareness/a-safer-internet-for-you-your-family-and-others-too/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",0
"Purple Fox Malware Targets Windows Machines With New Worm Capabilities
https://threatpost.com/purple-fox-malware-windows-worm/164993/

A new infection vector from the established malware puts internet-facing Windows systems at risk from SMB password brute-forcing.",1
"S3 Ep28: Pwn2Own hacks, dark web hitmen and COVID-19 privacy [Podcast]
https://nakedsecurity.sophos.com/2021/04/15/s3-ep28-pwn2own-hacks-dark-web-hitmen-and-covid-19-privacy/

New episode - listen now!",1
"Serious Security: Rowhammer is back, but now it’s called SMASH
https://nakedsecurity.sophos.com/2021/04/19/serious-security-rowhammer-is-back-but-now-its-called-smash/

Simply put: reading from RAM in your program could write to RAM in someone else's",1
"One in five employees at top Indian outsourcers left in the past year Customers to be served by inexperienced workers – the only ones TCS, HCL, Infosys and Wipro can find",0
"Ransomware Going for $4K on the Cyber-Underground
https://threatpost.com/ransomware-4k-cyber-underground/166145/

An analysis of three popular forums used by ransomware operators reveals a complex ecosystem with many partnerships.",1
"Microsoft Disrupts Large-Scale, Cloud-Based BEC Campaign
https://threatpost.com/microsoft-disrupts-cloud-bec-campaign/166937/

Varied cloud infrastructure was used to phish email credentials, monitor for and forward finance-related messages and automate operations.",1
"BazarLoader Malware Abuses Slack, BaseCamp Clouds
https://threatpost.com/bazarloader-malware-slack-basecamp/165455/

Two cyberattack campaigns are making the rounds using unique social-engineering techniques.",1
"No doubt, we have a lot to be hopeful for as we step into the New Year. We’ve adapted, survived, and learned to thrive under extraordinary circumstances. While faced with plenty of challenges, families successfully transitioned to working and learning from home like pros. So, as we set our intentions for 2021, we will need […]
The post 4 Ways to Help Your Family Combat Cyber Threats in the New Year (https://www.mcafee.com/blogs/consumer/family-safety/4-ways-to-help-your-family-combat-cyber-threats-in-the-new-year/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",0
"Teen Behind Twitter Bit-Con Breach Cuts Plea Deal
https://threatpost.com/teen-twitter-breach-plea-deal/164863/

The ‘young mastermind’ of the Twitter hack will serve three years in juvenile detention. ",1
"US sanctions cryptocurrency exchange used by ransomware gangs The US Treasury Department announced the first-ever sanctions against a cryptocurrency exchange, the Russian-linked Suex, for facilitating ransom transactions for ransomware gangs and helping them evade sanctions.",1
"UK's state-owned bank launches hunt for core systems worth close to $1b Go on, spoil yourself: NS&I to splurge on IT as Atos deal hits twilight years",0
"FBI hacks vulnerable US computers to fix malicious malware
https://www.theguardian.com/technology/2021/apr/14/fbi-hacks-vulnerable-united-states-computers-to-fix-hack-malicious-malware-microsoft-exchange-software

US justice department says bureau hacked devices to remove malware from insecure softwareThe FBI has been hacking into the computers of US companies running insecure versions of Microsoft software in order to fix them, the US Department of Justice has announced.The operation, approved by a federal court, involved the FBI hacking into “hundreds” of vulnerable computers to remove malware placed there by an earlier malicious hacking campaign, which Microsoft blamed on a Chinese hacking (https://www.microsoft.com/security/blog/2021/03/02/hafnium-targeting-exchange-servers/) group known as Hafnium. Related: Documents reveal FBI head defended encryption for WhatsApp before becoming fierce critic (https://www.theguardian.com/us-news/2020/apr/30/fbi-head-christopher-wray-opposed-encryption-under-trump-once-defended-whatsapp)  Continue reading... (https://www.theguardian.com/technology/2021/apr/14/fbi-hacks-vulnerable-united-states-computers-to-fix-hack-malicious-malware-microsoft-exchange-software)",1
"Google Warns Mac, Windows Users of Chrome Zero-Day Flaw
https://threatpost.com/google-mac-windows-chrome-zero-day/164759/

The use-after-free vulnerability is the third Google Chrome zero-day flaw to be disclosed in three months.",0
"Defending Cybersecurity Can’t Be Done Blindfolded–The EU’s NIS2 Review Can Set This Right
https://www.mcafee.com/blogs/other-blogs/executive-perspectives/defending-cybersecurity-cant-be-done-blindfolded-the-eus-nis2-review-can-set-this-right/",0
"Access Token Theft and Manipulation Attacks – A Door to Local Privilege Escalation
https://www.mcafee.com/blogs/other-blogs/mcafee-labs/access-token-theft-and-manipulation-attacks-a-door-to-local-privilege-escalation/",1
"S3 Ep21: Cryptomining clampdown, the 100-ton man, and ScamClub ads [Podcast]
https://nakedsecurity.sophos.com/2021/02/25/s3-ep21-cryptomining-clampdown-the-100-ton-man-and-scamclub-ads-podcast/

Latest episode - listen now!",0
"What COVID-19 Taught Us: Prepping Cybersecurity for the Next Crisis
https://threatpost.com/covid-19-prepping-cybersecurity-crisis/165472/

Sivan Tehila, cybersecurity strategist at Perimeter 81, discusses climate change and the cyber-resilience lessons companies should take away from dealing with the pandemic.",0
US judge dismisses Republican efforts to block release of Salesforce emails Probe into Capitol attack must wait for appeal before data can be accessed,0
"Finally, True Unified Multi-Vector Data Protection in a Cloud World
https://www.mcafee.com/blogs/enterprise/cloud-security/finally-true-unified-multi-vector-data-protection-in-a-cloud-world/",0
"Adrozek Malware is Wreaking Havoc on Web Browsers: How to Stay Protected
https://www.mcafee.com/blogs/consumer/consumer-threat-notices/adrozek-malware-is-wreaking-havoc-on-web-browsers-how-to-stay-protected/",1
"Podcast: Microsoft Exchange Server Attack Onslaught Continues
https://threatpost.com/podcast-microsoft-exchange-server-attack-onslaught-continues/164968/

Derek Manky, Chief of Security Insights & Global Threat Alliances at Fortinet’s FortiGuard Labs, gives insight into the surge in attacks against vulnerable Microsoft Exchange servers over the last week.",1
"Post-Cyberattack, Universal Health Services Faces $67M in Losses
https://threatpost.com/post-cyberattack-universal-health-services-faces-67m-in-losses/164424/

The Fortune-500 hospital network owner is facing steep costs in damages after a cyberattack impacted patient care and billing in September and October.",1
"FBI hacks into hundreds of infected US servers (and disinfects them)
https://nakedsecurity.sophos.com/2021/04/14/fbi-hacks-into-hundreds-of-infected-us-servers-and-disinfects-them/

Hacking for good! A judge said I could!",1
"Cisco Warns of Critical Auth-Bypass Security Flaw
https://threatpost.com/cisco-critical-security-flaw/164255/

Cisco also stomped out a critical security flaw affecting its Nexus 3000 Series Switches and Cisco Nexus 9000 Series Switches.",0
Google tests if 'Chrome/100.0' user agent breaks websites Google is testing whether changing the Chrome user agent to three-digit 'Chrome/100' will cause loss of functionality on websites that are expecting a two digit version number.,0
"Eight suspects busted in raid on “home delivery” scamming operation
https://nakedsecurity.sophos.com/2021/05/25/eight-suspects-busted-in-raid-on-home-delivery-scamming-operation/

Some victims of home delivery scams end up with their entire bank accounts drained. Don't get caught out!",0
"Insurance Giant CNA Hit with Novel Ransomware Attack
https://threatpost.com/cna-hit-novel-ransomware/165044/

The incident, which forced the company to disconnect its systems, caused significant business disruption.",1
"Microsoft: SolarWinds Attackers Downloaded Azure, Exchange Code
https://threatpost.com/microsoft-solarwinds-azure-exchange-code/164104/

However, internal products and systems were not leveraged to attack others during the massive supply-chain incident, the tech giant said upon completion of its Solorigate investigation.",1
"Zero trust is more than just vendors and products – it requires process 
Dell Technologies World IT orgs need to adapt their procedures to make it all work, says Dell",0
"Attackers Target ProxyLogon Exploit to Install Cryptojacker
https://threatpost.com/attackers-target-proxylogon-cryptojacker/165418/

Threat actors targeted compromised Exchange servers to host malicious Monero cryptominer in an “unusual attack,” Sophos researchers discovered.",1
"Health Website Leaks 8 Million COVID-19 Test Results
https://threatpost.com/health-website-leaks-covid-19-test/164274/

A teenaged ethical hacker discovered a flawed endpoint associated with a health-department website in the state of Bengal, which exposed personally identifiable information related to test results.",0
"OSINT WIFI Tutorial: Track People using WiFi via Wigle
https://www.ehacking.net/2021/04/osint-wifi-tutorial-track-people-using-wifi-via-wigle.html

Due to the drastic growth of internet access, Wi-fi networks have become progressively popular. Wi-fi technologies link to the network topologies allows users to browse through a massive database of information on the internet. Some search engines, such as Google, are still at the forefront while searching for anything. However, Google gathers a great deal […]
The post OSINT WIFI Tutorial: Track People using WiFi via Wigle (https://www.ehacking.net/2021/04/osint-wifi-tutorial-track-people-using-wifi-via-wigle.html) appeared first on Ehacking (https://www.ehacking.net/).",0
"Restaurant Reservation System Patches Easy-to-Exploit XSS Bug
https://threatpost.com/reservation-system-easy-to-exploit-xss-bug/166414/

A WordPress reservation plugin has a vulnerability that allows unauthenticated hackers to access reservation data stored by site owners.",0
"Poison packages – “Supply Chain Risks” user hits Python community with 4000 fake modules
https://nakedsecurity.sophos.com/2021/03/07/poison-packages-supply-chain-risks-user-hits-python-community-with-4000-fake-modules/

To this ""researcher"", even a job not worth doing was worth overdoing. Here's what you can learn from the incident...",1
"The Ultimate Blockchain & Bitcoin Guide
https://www.ehacking.net/2021/03/the-ultimate-blockchain-bitcoin-guide.html

Let us start with a scenario. Whenever there is an election, we always hear the rumor that there is rigging in the election. In the end, the result is either re-election or a recount of the votes. This whole process is a waste of time and money. If we cannot believe this system the first […]
The post The Ultimate Blockchain & Bitcoin Guide (https://www.ehacking.net/2021/03/the-ultimate-blockchain-bitcoin-guide.html) appeared first on Ehacking (https://www.ehacking.net/).",0
"Beware of BRATA: How to Avoid Android Malware Attack
https://www.mcafee.com/blogs/consumer/beware-of-brata-how-to-avoid-android-malware-attack/",1
"MangaDex Site Offline Following Hacking Incident
https://threatpost.com/mangadex-site-offline-hacking/164983/

A cyberattacker taunted the site about open security vulnerabilities, prompting a code review.",1
"Malware Loader Abuses Google SEO to Expand Payload Delivery
https://threatpost.com/malware-loader-google-seo-payload/164377/

Gootloader has expanded its payloads beyond the Gootkit malware family, using Google SEO poisoning to gain traction.",1
"Ziggy Ransomware Gang Offers Refunds to Victims
https://threatpost.com/ziggy-ransomware-gang-offers-refund-to-victims/165124/

Ziggy joins Fonix ransomware group and shuts down, with apologies to targets.",1
"Even the best psychics, science fiction and horror writers could not have predicted or written 2020.   It’s been quite the year. I am thankful that it’s almost over.  The COVID-19 Coronavirus started a global lockdown that sent millions of people to work from home, or wherever they could shelter in place. Personally, working at home didn’t seem like a bad option at the time.  But after 8 […]
The post Finding the Success Among the Pandemonium that is 2020 (https://www.mcafee.com/blogs/other-blogs/executive-perspectives/finding-the-success-among-the-pandemonium-that-is-2020/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",0
"Summer is here, which means more sun and more fun for everyone. It also means more streaming, gaming, and downloading. This seasonal reality reminds us that to enjoy the best of summer, it’s important to stay aware of the digital risks that could sink the fun faster than you can say, “it’s hammock time!”  Summer Safety at Home  Emerging from the pandemic, we’re familiar […]
The post At Home or On-the-Go: Boost Your Internet Safety this Summer (https://www.mcafee.com/blogs/consumer/family-safety/at-home-or-on-the-go-boost-your-internet-safety-this-summer/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",0
"Digital Marriage—Making Sure Your Online Wedding is Safe and Secure
https://www.mcafee.com/blogs/consumer/digital-marriage-making-sure-your-online-wedding-is-safe-and-secure/",0
"Less Is More: Why One Antivirus Software Is All You Need
https://www.mcafee.com/blogs/consumer/consumer-cyber-awareness/less-is-more-why-one-antivirus-software-is-all-you-need/",0
"Typically, the International Consumer Electronics Show (CES) gives us a sense of where technology is going in the future. However, this year’s show was arguably more about technology catching up with how the COVID-19 pandemic has reshaped our lives. While gathering in person was not an option, we still had the opportunity to witness incredible […]
The post CES 2021: Highlights From the “Cleanest” Show Yet! (https://www.mcafee.com/blogs/consumer/ces-2021-highlights-from-the-cleanest-show-yet/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",0
"What the MITRE Engenuity ATT&CK® Evaluations Means to SOC Teams
https://www.mcafee.com/blogs/enterprise/security-operations/what-the-mitre-engenuity-attck-evaluations-means-to-soc-teams/",0
"How McAfee’s Inclusive Maternity Benefits Helped Me Thrive as a New Mom
https://www.mcafee.com/blogs/other-blogs/life-at-mcafee/how-mcafees-inclusive-maternity-benefits-helped-me-thrive-as-a-new-mom/",0
"Where Bug Bounty Programs Fall Flat
https://threatpost.com/bug-bounty-fall-flat/166568/

Some criminals package exploits into bundles to sell on cybercriminal forums years after they were zero days, while others say bounties aren't enough .",0
Meta releases code for massive language model to AI researchers Now they can experiment with the algorithms even if they don't have hundreds of GPUs,0
"Outlook bombards Safari users with endless downloads 
Updated Mystery zero-byte file deluge makes site unusable, hundreds of netizens complain",0
Engineer gets Windows 11 working on a Surface Duo So those hardware requirements for Microsoft's OS really are arbitrary,0
"RaidForums data marketplace accidentally exposes private staff page Underground marketplace and hacker forum, Raidforums, recently exposed internal pages from its website, meant for staff members only. Raidforums is a data breach marketplace where threat actors often sell or leak illicitly obtained data dumps.",0
"Affected by a Data Breach? Here Are Security Steps You Should Take
https://www.mcafee.com/blogs/consumer/consumer-threat-notices/data-breach-security-steps/",0
"In November last year, we lost our much-loved family dog. We were all so devasted. Harley was a very handsome black and white Cavoodle who died from a paralysis tick bite after giving us 12 years of love. After lots of tears and weeks of sadness, we have decided it’s time to start our search […]
The post Here’s What I’m Doing to Avoid Being Caught Up in A Puppy Scam (https://www.mcafee.com/blogs/consumer/heres-what-im-doing-to-avoid-being-caught-up-in-a-puppy-scam/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",0
"Serious Security: OpenSSL fixes two high-severity crypto bugs
https://nakedsecurity.sophos.com/2021/03/28/serious-security-openssl-fixes-two-high-severity-crypto-bugs/

The bug that broke security when you turned STRICT mode on...",0
"Email Campaign Spreads StrRAT Fake-Ransomware RAT
https://threatpost.com/email-campaign-fake-ransomware-rat/166378/

Microsoft Security discovered malicious PDFs that download Java-based StrRAT, which can steal credentials and change file names but doesn't actually encrypt.",1
